id,conversation_id,in_reply_to_id,in_reply_to_user_id,in_reply_to_username,quote_id,is_reply,is_quote,is_retweet,is_pinned,is_conversation_controlled,possibly_sensitive,created_at,text,lang,source_client,like_count,retweet_count,reply_count,quote_count,view_count,bookmark_count,url,twitter_url,hashtags,mentioned_usernames,urls_expanded,media_count,media_types,media_urls,card_title,card_description,card_domain,card_url,place_name,place_country,author_id,author_username,author_name,author_description,author_location,author_created_at,author_followers,author_following,author_statuses_count,author_favourites_count,author_media_count,author_is_verified,author_is_blue_verified,author_protected,author_professional_type,author_category,n_times_scraped,source_files,scraper_types,seen_via_quote_of,first_scraped_at,last_scraped_at,on_topic,stance,stance_index,stance_reason,stance_model,error
2076812784008855621,2076712247683125600,2076712247683125600,703897598,MattDevittWX,,True,False,False,False,False,False,2026-07-13 23:35:27+00:00,"@MattDevittWX @_Sacred_Honor I’d rather do standard time, but whatever. As long as we don’t have to change anymore, I suppose.",en,Twitter for iPhone,1,0,0,0,19.0,0,https://x.com/WhenTheHonk/status/2076812784008855621,https://twitter.com/WhenTheHonk/status/2076812784008855621,,"MattDevittWX,_Sacred_Honor",,0,,,,,,,,,1552343731222654976,WhenTheHonk,We’re Still Under Hostile Occupation,Term limits for fed govt employees; no more career pigs at the taxpayer trough! RINOs & the Pope aid & abet the Communists. Immigration moratorium NOW.,A place that doesn’t exist now,2022-07-27 17:22:58+00:00,2949,2396,91164,134042,2174,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-58-25-233.json,twitter-scraper-lite,,2026-07-19 22:58:25.233000+00:00,2026-07-19 22:58:25.233000+00:00,True,No preference,3.0,"The tweet expresses a preference for standard time over daylight saving time, but the speaker also indicates a willingness to accept the current system if it means no more changes. This suggests a lack of strong preference rather than a clear support or opposition to DST policy.",qwen/qwen3-8b,
2076812873485955404,2076712247683125600,2076712247683125600,703897598,MattDevittWX,,True,False,False,False,False,False,2026-07-13 23:35:49+00:00,"@MattDevittWX Standard time: Some people like it, some people don't.

Daylight time: Some people like it, some people don't.

The flip-flop between each time: Everyone hates it.

It doesn't fucking matter which we pick, as long as we PICK one of them. Either option is better than what we have",en,Twitter Web App,1,0,0,0,117.0,0,https://x.com/Tasnek/status/2076812873485955404,https://twitter.com/Tasnek/status/2076812873485955404,,,,0,,,,,,,,,526674381,Tasnek,Zack,A closed mind is like a closed book - just a block of wood,"Wisconsin, USA",2012-03-16 18:35:23+00:00,652,689,4073,3058,355,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-58-25-233.json,twitter-scraper-lite,,2026-07-19 22:58:25.233000+00:00,2026-07-19 22:58:25.233000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet expresses a preference for one consistent time standard (either standard time or daylight saving time) rather than the current system of flipping between them. The author argues that both options are better than the current system, implying a preference for permanent daylight saving time (summer time all year) to avoid the confusion and disruption caused by the flip-flop.",qwen/qwen3-8b,
2076813764356432033,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-13 23:39:21+00:00,@VernBuchanan Protect Standard Time! We all need light in the morning!!!!,en,Twitter for iPhone,4,1,0,0,21.0,0,https://x.com/EABlair2021/status/2076813764356432033,https://twitter.com/EABlair2021/status/2076813764356432033,,VernBuchanan,,0,,,,,,,,,766260505195544577,EABlair2021,EA Blair 🇺🇸🇮🇱🚛🚜🐈🗑️🐿️,“A nation of sheep will beget a government of wolves”- Edward R. Murrow #MakeOrwellFictionAgain/#AmericaFirst/#Deplorable/#Poppy,"Memory Hole, WA",2016-08-18 13:08:35+00:00,656,2179,20734,51777,984,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly calls for 'Protect Standard Time,' indicating support for keeping clocks on standard time year-round rather than switching to daylight saving time.",qwen/qwen3-8b,
2076813772925145429,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-13 23:39:23+00:00,@VernBuchanan WRONG!!!  We want permanent STANDARD TIME,en,Twitter for Android,3,1,0,0,9.0,0,https://x.com/bbqking317/status/2076813772925145429,https://twitter.com/bbqking317/status/2076813772925145429,,VernBuchanan,,0,,,,,,,,,1772751292818989056,bbqking317,bbq king,,,2024-03-26 22:24:12+00:00,108,35,3291,4942,33,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly states a preference for 'permanent standard time,' which means keeping the clocks on winter time throughout the year, resulting in earlier sunrises and sunsets. This directly aligns with the position of adopting permanent standard time.",qwen/qwen3-8b,
2076813816919204295,2076712247683125600,2076712247683125600,703897598,MattDevittWX,,True,False,False,False,False,False,2026-07-13 23:39:33+00:00,@MattDevittWX THIS SUCKS   New Englander for STANDARD TIME,en,Twitter Web App,3,1,1,0,58.0,0,https://x.com/MarieUrb2020/status/2076813816919204295,https://twitter.com/MarieUrb2020/status/2076813816919204295,,MattDevittWX,,0,,,,,,,,,1174749485089656832,MarieUrb2020,Marie,NFL junkie | Patriots fanatic | out walking the 🐕,"Connecticut, USA",2019-09-19 18:18:13+00:00,1153,621,28054,71558,3779,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-58-25-233.json,twitter-scraper-lite,,2026-07-19 22:58:25.233000+00:00,2026-07-19 22:58:25.233000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet expresses a clear preference for standard time year-round, indicating support for adopting permanent standard time (i.e., not observing daylight saving time at all).",qwen/qwen3-8b,
2076814437873312062,2076712247683125600,2076712247683125600,703897598,MattDevittWX,,True,False,False,False,False,False,2026-07-13 23:42:01+00:00,@MattDevittWX DST is fucking stupid… 9am sunrises are a no go,en,Twitter for iPhone,1,0,0,0,5.0,0,https://x.com/TheJgriff73/status/2076814437873312062,https://twitter.com/TheJgriff73/status/2076814437873312062,,MattDevittWX,,0,,,,,,,,,1520031684300787717,TheJgriff73,J,,,2022-04-29 13:26:25+00:00,537,316,60205,179971,16788,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-58-25-233.json,twitter-scraper-lite,,2026-07-19 22:58:25.233000+00:00,2026-07-19 22:58:25.233000+00:00,False,,,"The tweet expresses a personal opinion about daylight saving time (DST), but it does not address a policy position. It is a subjective statement about the impact of DST on sunrise times, not a stance on whether DST should be implemented, extended, or repealed.",qwen/qwen3-8b,
2076815510285467939,2076712247683125600,2076712247683125600,703897598,MattDevittWX,,True,False,False,False,False,False,2026-07-13 23:46:17+00:00,@MattDevittWX BIG BIG BIG MISTAKE! That means the sun will rise at 8;30 AM on DEC 21st. KIDS WILL BE GOING TO SCHOOL IN DARKNESS! WTF are they THAT STUPID!!! WE NEED STANDARD TIME PERMANATELY!!!!!!!!!,en,Twitter Web App,1,0,0,0,30.0,0,https://x.com/StevenB04455954/status/2076815510285467939,https://twitter.com/StevenB04455954/status/2076815510285467939,,MattDevittWX,,0,,,,,,,,,1464634683208179714,StevenB04455954,Steven Bush,,,2021-11-27 16:38:43+00:00,347,13,7597,31914,1604,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-58-25-233.json,twitter-scraper-lite,,2026-07-19 22:58:25.233000+00:00,2026-07-19 22:58:25.233000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet strongly opposes the end of daylight saving time, expressing frustration that clocks will be turned back, leading to earlier sunrises and darker mornings. The author calls for permanent daylight saving time (i.e., keeping clocks on summer time all year), which aligns with the position of adopting permanent daylight saving time.",qwen/qwen3-8b,
2076816263821582506,2076712247683125600,2076712247683125600,703897598,MattDevittWX,,True,False,False,False,False,False,2026-07-13 23:49:17+00:00,@MattDevittWX Standard time is better than daylight savings time,en,Twitter for iPhone,1,0,0,0,15.0,0,https://x.com/MGuppy14/status/2076816263821582506,https://twitter.com/MGuppy14/status/2076816263821582506,,MattDevittWX,,0,,,,,,,,,1601178893439967232,MGuppy14,McGuppy14,Clemson Tiger fan  🐅America fan. 🇺🇸,,2022-12-09 11:36:24+00:00,48,354,2469,5837,15,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-58-25-233.json,twitter-scraper-lite,,2026-07-19 22:58:25.233000+00:00,2026-07-19 22:58:25.233000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly states that 'standard time is better than daylight savings time,' which aligns with the position of adopting permanent standard time (i.e., keeping clocks on winter time throughout the year).",qwen/qwen3-8b,
2076817096101544272,2076712247683125600,2076712247683125600,703897598,MattDevittWX,,True,False,False,False,False,False,2026-07-13 23:52:35+00:00,@MattDevittWX Standard time needs to be permanent. DST  is wrong,en,Twitter Web App,1,0,0,0,13.0,0,https://x.com/thecatcameback/status/2076817096101544272,https://twitter.com/thecatcameback/status/2076817096101544272,,MattDevittWX,,0,,,,,,,,,48168225,thecatcameback,Theresa Kenyon 🏴‍☠️🦖🐆,"Cat Artistry & Alchemy
.
ft. Autistry; NH neurospicess making trippy and/or whimsical art",near Sunapee NH,2009-06-17 23:51:51+00:00,686,576,85525,82773,10937,False,False,False,Creator,Entertainment & Recreation,1,dataset_twitter-scraper-lite_2026-07-19_22-58-25-233.json,twitter-scraper-lite,,2026-07-19 22:58:25.233000+00:00,2026-07-19 22:58:25.233000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly states that 'Standard time needs to be permanent' and calls DST 'wrong,' indicating support for ending daylight saving time and keeping standard time year-round.",qwen/qwen3-8b,
2076817443691876753,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-13 23:53:58+00:00,@VernBuchanan I hope you lose. We need permanent STANDARD TIME!  You should know better.,en,Twitter Web App,8,1,0,0,24.0,0,https://x.com/October23Lady/status/2076817443691876753,https://twitter.com/October23Lady/status/2076817443691876753,,VernBuchanan,,0,,,,,,,,,1220402266982768640,October23Lady,October23Lady,,,2020-01-23 17:45:58+00:00,243,155,13627,53615,2,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly calls for 'permanent STANDARD TIME,' which is a clear position in favor of ending daylight saving time and keeping clocks on standard time year-round.",qwen/qwen3-8b,
2076817658507309409,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-13 23:54:49+00:00,@VernBuchanan Don’t be a dipshit. Morning sunlight is necessary,en,Twitter for iPhone,15,2,1,0,89.0,0,https://x.com/jamesrusso87/status/2076817658507309409,https://twitter.com/jamesrusso87/status/2076817658507309409,,VernBuchanan,,0,,,,,,,,,505269024,jamesrusso87,james russo,follow the dream doesn't mean leave the love,"Cincinnati, OH",2012-02-27 01:52:31+00:00,346,483,2526,43078,80,False,True,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet criticizes someone for not recognizing the value of morning sunlight, which implies a preference for later sunrises (i.e., staying on daylight saving time year-round). This aligns with the position of adopting permanent daylight saving time.",qwen/qwen3-8b,
2076817877630390509,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-13 23:55:42+00:00,@VernBuchanan You absolutely wrong. Real Americans want standard time.,en,Twitter for iPad,7,1,0,0,19.0,0,https://x.com/JamesJo94477789/status/2076817877630390509,https://twitter.com/JamesJo94477789/status/2076817877630390509,,VernBuchanan,,0,,,,,,,,,1577150918067245056,JamesJo94477789,James Jones,,,2022-10-04 04:18:08+00:00,298,202,831,9100,2,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,True,Keep switching the clocks twice a year,2.0,"The tweet explicitly opposes daylight saving time by stating that 'Real Americans want standard time,' which implies support for permanent standard time (i.e., not changing clocks twice a year).",qwen/qwen3-8b,
2076818666390204865,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-13 23:58:50+00:00,@VernBuchanan You are WRONG!!!! The sun should NEVER still be up at 9 PM AT NIGHT!!! Do you have kids?!?! Apparently not!!!,en,Twitter for iPhone,3,0,0,0,13.0,0,https://x.com/SteffaniWilley/status/2076818666390204865,https://twitter.com/SteffaniWilley/status/2076818666390204865,,VernBuchanan,,0,,,,,,,,,2358844892,SteffaniWilley,Steffani Willey,Let your Faith be Bigger than your Fear 🙏🏼✝️ Yes my middle name “IS” Twink 🙃,,2014-02-24 02:54:51+00:00,1257,362,14633,9056,1692,False,False,False,Business,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,True,"Adopt permanent daylight saving time (clocks stay on summer time all year: later sunrises, later sunsets)",0.0,"The tweet strongly opposes the idea of the sun still being up at 9 PM at night, implying a desire for the sun to set earlier. This aligns with support for permanent daylight saving time (i.e., keeping the clocks set to summer time year-round), which would result in later sunsets and earlier sunrises during the winter months.",qwen/qwen3-8b,
2076820559141183660,2076783141939806396,2076783141939806396,20467163,VernBuchanan,,True,False,False,False,False,False,2026-07-14 00:06:21+00:00,"@VernBuchanan It’s clear that Americans are divided. 
Many of us want permanent Standard Time. 
Because we understand that our biology (natural circadian rhythm) does better with the time more aligned with the sun. 
Long term Standard Time is better for overall health.",en,Twitter for iPhone,5,0,0,0,30.0,0,https://x.com/KhNyMd/status/2076820559141183660,https://twitter.com/KhNyMd/status/2076820559141183660,,VernBuchanan,,0,,,,,,,,,1428031625074520064,KhNyMd,Kat,Catholic / Wife /Mom/ Gen X/Constitutional Conservative. We are a Constitutional Republic. Politics doesn’t dictate science. ✝️🇺🇸,Trapped in a blue state,2021-08-18 16:31:37+00:00,1537,3276,46113,92574,358,False,False,False,,,1,dataset_twitter-scraper-lite_2026-07-19_22-54-19-524.json,twitter-scraper-lite,,2026-07-19 22:54:19.524000+00:00,2026-07-19 22:54:19.524000+00:00,True,"Adopt permanent standard time (clocks stay on winter time all year: earlier sunrises, earlier sunsets)",1.0,"The tweet explicitly advocates for permanent Standard Time, citing health benefits related to aligning circadian rhythms with natural sunlight. This directly supports the position of adopting permanent standard time.",qwen/qwen3-8b,
